Date Created,Device ID,Temperature(°C),Humidity(%),CO2(ppm),Battery,Last Seen,RSSI,loRaSNR,Frequency,DR
2/1/2023 1:37,24e124725c065829,21.3,49.5,458,77,206 days ago,-56,10.5,922600000,2
2/1/2023 1:47,24e124725c065829,21.4,46,467,77,206 days ago,-55,9.5,923400000,2
2/1/2023 1:57,24e124725c065829,21.4,45.5,460,77,206 days ago,-56,10.75,922800000,2
2/1/2023 2:07,24e124725c065829,21.3,46,453,77,206 days ago,-56,9.75,923400000,2
2/1/2023 2:17,24e124725c065829,21.4,46,461,77,206 days ago,-55,9.75,923200000,2
2/1/2023 2:27,24e124725c065829,21.3,48.5,459,77,206 days ago,-57,7.75,922000000,2
2/1/2023 2:38,24e124725c065829,21.5,47.5,451,77,206 days ago,-57,9.5,922600000,2
2/1/2023 2:48,24e124725c065829,21.4,48,455,77,206 days ago,-57,9.75,923400000,2
2/1/2023 2:58,24e124725c065829,21.4,46,461,77,206 days ago,-59,8.75,922200000,2
2/1/2023 3:08,24e124725c065829,21.3,47.5,456,77,206 days ago,-54,8.5,922800000,2
2/1/2023 3:18,24e124725c065829,21.3,45,461,77,206 days ago,-55,10,922800000,2
2/1/2023 3:28,24e124725c065829,21.3,45.5,452,77,206 days ago,-55,7.75,922200000,2
2/1/2023 3:38,24e124725c065829,21.4,45.5,460,77,206 days ago,-56,9.25,922600000,2
2/1/2023 3:48,24e124725c065829,21.4,46,451,77,206 days ago,-55,8.75,922800000,2
2/1/2023 3:58,24e124725c065829,21.3,48,456,77,206 days ago,-57,7.25,922400000,2
2/1/2023 4:08,24e124725c065829,21.2,49,463,77,206 days ago,-57,9.5,922600000,2
2/1/2023 4:18,24e124725c065829,21.2,48,464,77,206 days ago,-56,8,922200000,2
2/1/2023 4:28,24e124725c065829,21.1,48.5,471,77,206 days ago,-56,9,922600000,2
2/1/2023 4:38,24e124725c065829,21.1,44.5,455,77,206 days ago,-56,9.25,923400000,2
2/1/2023 4:48,24e124725c065829,21.2,42,457,77,206 days ago,-56,9.25,923400000,2
2/1/2023 4:58,24e124725c065829,21.2,43.5,475,77,206 days ago,-59,7,922000000,2
2/1/2023 5:08,24e124725c065829,21.3,43,453,77,206 days ago,-57,8.5,922400000,2
2/1/2023 5:18,24e124725c065829,21.3,42,460,77,206 days ago,-61,7.75,922400000,2
2/1/2023 5:28,24e124725c065829,21.4,42.5,455,77,206 days ago,-56,9.5,923200000,2
2/1/2023 5:38,24e124725c065829,21.4,43.5,469,77,206 days ago,-55,9,922800000,2
2/1/2023 5:48,24e124725c065829,21.3,43.5,460,77,206 days ago,-57,9.25,922600000,2
2/1/2023 5:58,24e124725c065829,21.3,44.5,456,77,206 days ago,-56,9,923400000,2
2/1/2023 6:08,24e124725c065829,21.4,44.5,458,77,206 days ago,-54,7.5,923400000,2
2/1/2023 6:18,24e124725c065829,21.4,45,453,77,206 days ago,-55,8.75,922200000,2
2/1/2023 6:28,24e124725c065829,21.3,44,471,77,206 days ago,-56,6.75,922000000,2
2/1/2023 6:38,24e124725c065829,21.3,47,456,77,206 days ago,-59,6.75,922000000,2
2/1/2023 6:48,24e124725c065829,21.3,49,460,77,206 days ago,-57,7.5,922400000,2
2/1/2023 6:58,24e124725c065829,21.4,49.5,461,77,206 days ago,-59,7.75,922400000,2
2/1/2023 7:08,24e124725c065829,21.4,50,461,77,206 days ago,-57,7.25,922000000,2
2/1/2023 7:18,24e124725c065829,21.7,46,458,77,206 days ago,-57,7.75,922400000,2
2/1/2023 7:28,24e124725c065829,21.7,42,469,77,206 days ago,-56,10.75,923200000,2
2/1/2023 7:38,24e124725c065829,21.9,47,465,77,206 days ago,-56,10.25,922800000,2
2/1/2023 7:48,24e124725c065829,21.9,42.5,461,77,206 days ago,-57,6.5,922000000,2
2/1/2023 7:58,24e124725c065829,22,46,469,77,206 days ago,-56,9.75,922600000,2
2/1/2023 8:08,24e124725c065829,22.1,45,469,77,206 days ago,-57,10.25,922800000,2
2/1/2023 8:18,24e124725c065829,22.1,40.5,474,77,206 days ago,-56,8.25,923400000,2
2/1/2023 8:28,24e124725c065829,22,45.5,481,77,206 days ago,-57,8.25,922200000,2
2/1/2023 8:38,24e124725c065829,22.2,42.5,469,77,206 days ago,-56,10,923400000,2
2/1/2023 8:48,24e124725c065829,22,45,469,77,206 days ago,-57,7.75,922400000,2
2/1/2023 8:58,24e124725c065829,22.1,45.5,467,77,206 days ago,-59,8.5,922600000,2
2/1/2023 9:08,24e124725c065829,22.2,42,476,77,206 days ago,-55,10.5,923200000,2
2/1/2023 9:18,24e124725c065829,22.3,42,460,77,206 days ago,-57,7.5,922400000,2
2/1/2023 9:28,24e124725c065829,22.1,47.5,464,77,206 days ago,-56,9.5,923400000,2
2/1/2023 9:38,24e124725c065829,21.9,46.5,473,77,206 days ago,-50,9,922800000,2
2/1/2023 9:48,24e124725c065829,21.8,45.5,463,77,206 days ago,-61,8,922400000,2
2/1/2023 9:58,24e124725c065829,21.8,47.5,456,77,206 days ago,-57,7.75,922200000,2
2/1/2023 10:08,24e124725c065829,21.6,47,468,77,206 days ago,-52,9.75,922800000,2
2/1/2023 10:18,24e124725c065829,21.6,43.5,468,77,206 days ago,-55,9.25,922600000,2
2/1/2023 10:28,24e124725c065829,21.6,44,464,77,206 days ago,-57,6.75,922000000,2
2/1/2023 10:38,24e124725c065829,21.5,42,464,77,206 days ago,-56,9,922200000,2
2/1/2023 10:48,24e124725c065829,21.4,42.5,457,77,206 days ago,-54,9,923400000,2
2/1/2023 10:58,24e124725c065829,21.4,43,456,77,206 days ago,-55,11.75,923200000,2
2/1/2023 11:08,24e124725c065829,21.5,43.5,461,77,206 days ago,-57,6.75,922000000,2
2/1/2023 11:18,24e124725c065829,21.4,42.5,445,77,206 days ago,-55,9.75,922800000,2
2/1/2023 11:28,24e124725c065829,21.4,43,453,77,206 days ago,-57,8.5,922400000,2
2/1/2023 11:38,24e124725c065829,21.4,44,448,77,206 days ago,-54,8.75,923400000,2
2/1/2023 11:48,24e124725c065829,21.3,43.5,454,77,206 days ago,-57,7.25,922000000,2
2/1/2023 11:58,24e124725c065829,21.3,44,443,77,206 days ago,-56,8,922600000,2
2/1/2023 12:08,24e124725c065829,21.4,45.5,453,77,206 days ago,-57,9.75,922200000,2
2/1/2023 12:18,24e124725c065829,21.4,46.5,443,77,206 days ago,-57,8,922400000,2
2/1/2023 12:28,24e124725c065829,21.3,46.5,439,77,206 days ago,-56,7.75,922000000,2
2/1/2023 12:38,24e124725c065829,21.4,45,451,77,206 days ago,-55,12,922800000,2
2/1/2023 12:48,24e124725c065829,21.5,44.5,452,77,206 days ago,-54,9.25,922800000,2
2/1/2023 12:58,24e124725c065829,21.3,44.5,441,77,206 days ago,-53,9.5,922800000,2
2/1/2023 13:08,24e124725c065829,21.3,43.5,441,77,206 days ago,-56,11.5,923400000,2
